Date.x,Zone,ID,Station_ID,UTM_E,UTM_N,Width,Length,Max_depth,Min_depth,Ave_depth,Area,Volumer,Dom_substrate,Subdom_substrate,SAV,EAV,Fil_Tub_Algae,Phytoplankton,SAV_Spp,EAV_Spp,Fil_algae_spp,Phyto_spp,Station NOTES,Year,Month,Season,Unique_ID2,Date.y,Water_temp_1,Water_temp_2,Spec_cond_1,Spec_cond_2,Der_spec_cond_1,Der_spec_cond_2,DO_1,DO_2,Perc_sat_1,Perc_sat_2,pH_1,pH_2,Sum_SB,Sum_TW,Sum_SC,micro_sum,volume,Volume_Match,Match,temp_mean,min_DO,Start_Year,End_Year,Rain_Sum,Date_Latest_Breach,breach_days,TW_density,SC_density,SB_density,Breach_Year,Since_Breach,u_mean,u_max
9/28/2010,NW,125,NW125,541079,4187184,3,2.4,0.52,0.32,0.42,7.2,3.02,muck,gravel,1,1,4,NA,NA,NA,NA,NA,"SAV: Potamogeton, EAV: Sedge, Algae: Microcystis?.",2010,9,Fall,2010_Fall_NW125,9/28/2010,19.7,NA,15670,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,131,0,5,3.024,FALSE,TRUE,19.7,NA,2009,2010,24.09,NA,NA,43.32010582,0,0.661375661,NA,0.5,3.4857426,4.338252
9/28/2010,NW,238,NW238,540978,4187201,3,2.9,0.5,1.5,1,8.7,8.7,gravel,NA,3,2,4,NA,NA,NA,NA,NA,"SAV: Potamogeton, EAV: Sedge, Algae: Microcystis?. Photo#2392. Midge exuvia.",2010,9,Fall,2010_Fall_NW238,9/28/2010,19.7,NA,15615,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,1165,0,11,8.7,TRUE,TRUE,19.7,NA,2009,2010,24.09,NA,NA,133.908046,0,1.264367816,NA,0.5,3.4857426,4.338252
9/28/2010,NW,253,NW253,540962,4187201,3,2.5,0.68,0.35,0.52,7.5,3.86,gravel,muck,1,1,4,NA,NA,NA,NA,NA,"SAV: Potamogeton, EAV: Sedge, Algae: Microcystis?.",2010,9,Fall,2010_Fall_NW253,9/28/2010,19.1,NA,15572,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,300,0,14,3.9,FALSE,TRUE,19.1,NA,2009,2010,24.09,NA,NA,76.92307692,0,1.025641026,NA,0.5,3.4857426,4.338252
9/29/2011,W,61,W61,540811,4187204,3,3.2,1.15,0,0.58,9.6,5.52,sand,NA,4,0,0,NA,potamogeton,NA,NA,NA,"Net rolled with vegetation, missed some fish",2011,9,Fall,2011_Fall_W61,9/29/2011,18.1,NA,6760,NA,NA,NA,7.53,NA,76.1,NA,NA,NA,65,129,2,7,5.568,FALSE,TRUE,18.1,7.53,2010,2011,28.87,3/31/2011,182,23.16810345,0.359195402,11.67385057,2011,0,3.0413997,4.0314646
9/29/2011,W,318,W318,540662,4187235,3,5.3,0.45,0,0.23,15.9,3.58,sand,NA,1,0,1,NA,NA,NA,NA,NA,seine pass ok,2011,9,Fall,2011_Fall_W318,9/29/2011,18.5,NA,7800,NA,NA,NA,9.64,NA,105.1,NA,NA,NA,30,950,0,9,3.657,FALSE,TRUE,18.5,9.64,2010,2011,28.87,3/31/2011,182,259.7757725,0,8.203445447,2011,0,3.0413997,4.0314646
9/29/2011,W,503,W503,540821,4187165,3,3.2,0.61,0.04,0.32,9.6,3.1,sand,NA,4,0,0,NA,potamogeton,NA,NA,NA,"didn't sample emergent veg, too dense",2011,9,Fall,2011_Fall_W503,9/29/2011,17.3,NA,6770,NA,NA,NA,5.8,NA,63,NA,NA,NA,54,164,0,4,3.072,FALSE,TRUE,17.3,5.8,2010,2011,28.87,3/31/2011,182,53.38541667,0,17.578125,2011,0,3.0413997,4.0314646
9/29/2011,W,635,W635,540895,4187070,3,2.7,1.05,0.6,0.83,8.1,6.68,sand,NA,4,0,0,NA,potamogeton,NA,NA,NA,net rolled,2011,9,Fall,2011_Fall_W635,9/29/2011,18.4,NA,6720,NA,NA,NA,7.39,NA,79.4,NA,NA,NA,105,277,1,6,6.723,FALSE,TRUE,18.4,7.39,2010,2011,28.87,3/31/2011,182,41.20184441,0.148743121,15.61802767,2011,0,3.0413997,4.0314646
9/29/2011,W,668,W668,540923,4187053,3,2.3,1.05,0,0.53,6.9,3.62,sand,NA,0,0,1,NA,NA,NA,NA,NA,"15 brown pelicans middle west portion of lagon bathing, seine net rolled. Did not sample EAV, too dense",2011,9,Fall,2011_Fall_W668,9/29/2011,18.6,NA,6710,NA,NA,NA,8.9,NA,98.6,NA,NA,NA,8,2032,0,10,3.657,FALSE,TRUE,18.6,8.9,2010,2011,28.87,3/31/2011,182,555.6467049,0,2.187585453,2011,0,3.0413997,4.0314646
9/30/2011,E,0,E0,541577,4187256,3,3.5,0.75,0.55,0.65,10.5,6.83,mud,sand,4,0,0,NA,potamogeton,NA,NA,NA,"net rolled, some water fern as veg cover",2011,9,Fall,2011_Fall_E0,9/30/2011,18.5,NA,6420,NA,NA,NA,0.22,NA,2.4,NA,NA,NA,194,257,1,8,6.825,FALSE,TRUE,18.5,0.22,2010,2011,28.87,3/31/2011,183,37.65567766,0.146520147,28.42490842,2011,0,3.0413997,4.0314646
9/30/2011,E,6,E06,541583,4187258,3,3.2,0.75,0.5,0.63,9.6,6,mud,sand,4,0,0,NA,potamogeton,NA,NA,NA,"pulled up nets before EAV, didn't include. Net rolled",2011,9,Fall,2011_Fall_E06,9/30/2011,18.4,NA,5900,NA,NA,NA,1.5,NA,15,NA,NA,NA,195,297,0,11,6.048,FALSE,TRUE,18.4,1.5,2010,2011,28.87,3/31/2011,183,49.10714286,0,32.24206349,2011,0,3.0413997,4.0314646
9/30/2011,E,87,E87,541640,4187307,3,3.9,0.6,0.5,0.55,11.7,6.44,muck,sand,4,1,0,NA,potamogeton,NA,NA,NA,net rolled,2011,9,Fall,2011_Fall_E87,9/30/2011,18.2,NA,5720,NA,NA,NA,0.31,NA,3.3,NA,NA,NA,164,99,0,12,6.435,FALSE,TRUE,18.2,0.31,2010,2011,28.87,3/31/2011,183,15.38461538,0,25.48562549,2011,0,3.0413997,4.0314646
9/30/2011,E,148,E148,541682,4187279,3.1,3,0.75,0.35,0.55,9.3,5.12,gravel,NA,4,0,0,NA,potamogeton,NA,NA,NA,"net really pulled. 1CRLF juv from last year, 1 CRLF 32 uu",2011,9,Fall,2011_Fall_E148,9/30/2011,18.2,NA,5970,NA,NA,NA,0.5,NA,4,NA,NA,NA,224,63,1,14,5.115,FALSE,TRUE,18.2,0.5,2010,2011,28.87,3/31/2011,183,12.31671554,0.195503421,43.79276637,2011,0,3.0413997,4.0314646
9/30/2011,E,347,E347,541629,4187160,3,2.63,0.76,0.55,0.66,7.9,5.17,muck,NA,4,0,0,NA,potamogeton,NA,NA,NA,"net rolled, otter droppings, 2 CRLF seen on hike from e143 (juv)",2011,9,Fall,2011_Fall_E347,9/30/2011,18.2,NA,6170,NA,NA,NA,0.1,NA,1.1,NA,NA,NA,274,165,2,6,5.214,FALSE,TRUE,18.2,0.1,2010,2011,28.87,3/31/2011,183,31.64556962,0.383582662,52.5508247,2011,0,3.0413997,4.0314646
9/30/2011,NW,36,NW36,541141,4187221,3.1,3,0.95,0.55,0.75,9.3,6.98,muck,gravel,4,0,0,NA,NA,NA,NA,NA,net really rolled,2011,9,Fall,2011_Fall_NW36,9/30/2011,18.8,NA,6710,NA,NA,NA,7.43,NA,81,NA,NA,NA,241,480,1,16,6.975,FALSE,TRUE,18.8,7.43,2010,2011,28.87,3/31/2011,183,68.8172043,0.143369176,34.55197133,2011,0,3.0413997,4.0314646
9/30/2011,NW,63,NW63,541122,4187206,3,2.9,0.8,0.6,0.7,8.7,6.09,muck,sand,4,1,0,NA,potamogeton,NA,NA,NA,NA,2011,9,Fall,2011_Fall_NW63,9/30/2011,18.3,NA,6750,NA,NA,NA,6.4,NA,69,NA,NA,NA,110,623,1,8,6.09,FALSE,TRUE,18.3,6.4,2010,2011,28.87,3/31/2011,183,102.2988506,0.164203612,18.06239737,2011,0,3.0413997,4.0314646
9/30/2011,NW,74,NW74,541111,4187199,2.9,3.2,0.8,0.55,0.68,9.3,6.26,mud,gravel,4,1,0,NA,potamogeton,NA,NA,NA,net rolled,2011,9,Fall,2011_Fall_NW74,9/30/2011,18.6,NA,6720,NA,NA,NA,8.71,NA,95,NA,NA,NA,124,850,0,9,6.324,FALSE,TRUE,18.6,8.71,2010,2011,28.87,3/31/2011,183,134.4086022,0,19.60784314,2011,0,3.0413997,4.0314646
9/30/2011,NW,199,NW199,541017,4187201,4,3,1,0.71,0.86,12,10.26,gravel,muck,4,0,0,NA,NA,NA,NA,NA,net rolled,2011,9,Fall,2011_Fall_NW199,9/30/2011,18.3,NA,6720,NA,NA,NA,0.2,NA,2.1,NA,NA,NA,169,201,5,6,10.32,FALSE,TRUE,18.3,0.2,2010,2011,28.87,3/31/2011,183,19.47674419,0.484496124,16.37596899,2011,0,3.0413997,4.0314646
9/30/2011,NW,315,NW315,540912,4187190,3,2.5,0.65,0.5,0.58,7.5,4.31,sand,muck,4,1,3,NA,potamogeton,NA,NA,NA,net rolled,2011,9,Fall,2011_Fall_NW315,9/30/2011,17.6,NA,6750,NA,NA,NA,4.68,NA,50.2,NA,NA,NA,106,154,0,7,4.35,FALSE,TRUE,17.6,4.68,2010,2011,28.87,3/31/2011,183,35.40229885,0,24.36781609,2011,0,3.0413997,4.0314646
9/27/2012,NW,38,NW38,541140,4187225,3.3,5.6,0.6,0,0.3,18.5,5.5,muck,NA,0,1,0,NA,NA,sedges,NA,NA,Bobcat in Marsh pic# 6835. Bird carcasses along way pic# 6836-6837,2012,9,Fall,2012_Fall_NW38,9/27/2012,17,NA,18710,NA,NA,NA,4.86,NA,54.5,NA,NA,NA,4,20,0,3,5.55,FALSE,TRUE,17,4.86,2011,2012,15.64,4/17/2012,163,3.603603604,0,0.720720721,2012,0,4.45805825,5.890184
9/27/2012,NW,160,NW160,541047,4187188,3.9,5.5,0.65,0.1,0.38,21.5,8,muck,sand,2,0,0,NA,potamogeton,NA,NA,NA,Photo # 6834,2012,9,Fall,2012_Fall_NW160,9/27/2012,16.8,16.7,18728,18735,NA,NA,4.97,4.99,54.7,55,NA,NA,10,20,0,3,8.17,FALSE,TRUE,16.75,4.97,2011,2012,15.64,4/17/2012,163,2.447980416,0,1.223990208,2012,0,4.45805825,5.890184
9/27/2012,NW,188,NW188,541023,4187200,3,4.8,0.4,0,0.2,14.4,2.9,muck,NA,1,0,0,NA,potamogeton,NA,NA,NA,pic: 6833,2012,9,Fall,2012_Fall_NW188,9/27/2012,17,NA,18740,NA,NA,NA,4.23,NA,46.4,NA,NA,NA,10,21,4,2,2.88,FALSE,TRUE,17,4.23,2011,2012,15.64,4/17/2012,163,7.291666667,1.388888889,3.472222222,2012,0,4.45805825,5.890184
9/27/2012,NW,236,NW236,540978,4187193,3,4.4,0.58,0,0.29,13.2,3.8,gravel,muck,1,0,0,NA,NA,NA,NA,NA,lots of small bits of garbage. Pic: 6831-6832,2012,9,Fall,2012_Fall_NW236,9/27/2012,16.9,NA,18772,NA,NA,NA,3.8,NA,41.6,NA,NA,NA,7,20,3,2,3.828,FALSE,TRUE,16.9,3.8,2011,2012,15.64,4/17/2012,163,5.224660397,0.78369906,1.828631139,2012,0,4.45805825,5.890184
9/27/2012,NW,333,NW333,540892,4187192,3.7,4.9,0.3,0,0.15,18.1,2.7,mud,sand,1,0,0,NA,potamogeton,NA,NA,NA,Small creosote. Pic: 6829-6830,2012,9,Fall,2012_Fall_NW333,9/27/2012,16.7,NA,18774,NA,NA,NA,5.33,NA,58.3,NA,NA,NA,5,1,0,0,2.715,FALSE,TRUE,16.7,5.33,2011,2012,15.64,4/17/2012,163,0.368324125,0,1.841620626,2012,0,4.45805825,5.890184
9/27/2012,W,25,W25,540842,4187197,3.3,3.7,0.6,0,0.3,12.2,3.7,sand,mud,2,0,0,NA,potamogeton,NA,NA,NA,Galvanized chain link fence on bottom. Pic: 6824. Pic 6825-6826 (Creosote sheen),2012,9,Fall,2012_Fall_W25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,20,7,0,3.66,FALSE,NA,NA,NA,2011,2012,15.64,4/17/2012,163,5.464480874,1.912568306,2.732240437,2012,0,4.45805825,5.890184
9/27/2012,W,78,W78,540793,4187209,3.8,4,0.75,0,0.38,15.2,5.7,mud,sand,3,0,0,NA,potamogeton,NA,NA,NA,pic: 6822-6823,2012,9,Fall,2012_Fall_W78,9/27/2012,15.4,15.3,18874,19051,NA,NA,4.79,4.83,51,51.2,NA,NA,10,20,10,4,5.776,FALSE,TRUE,15.35,4.79,2011,2012,15.64,4/17/2012,163,3.462603878,1.731301939,1.731301939,2012,0,4.45805825,5.890184
9/27/2012,W,102,W102,540770,4187222,3.3,5.1,0.38,0,0.19,16.8,3.2,sand,muck,3,0,0,NA,potamogeton,NA,NA,NA,Wave overwash near neck of lagoon mouth. Algae wrack present. Pic: 6815-6818,2012,9,Fall,2012_Fall_W102,9/27/2012,15,NA,19280,NA,NA,NA,NA,NA,47.5,NA,NA,NA,10,20,5,2,3.192,FALSE,TRUE,15,NA,2011,2012,15.64,4/17/2012,163,6.26566416,1.56641604,3.13283208,2012,0,4.45805825,5.890184
9/27/2012,W,239,W239,540807,4187182,3.3,5.8,0.7,0,0.35,19.1,6.7,sand,mud,1,0,0,NA,potamogeton,NA,NA,NA,Lots of amphipods,2012,9,Fall,2012_Fall_W239,9/27/2012,14.9,14.9,18360,19114,NA,NA,4.19,3.75,44.4,39.2,NA,NA,10,20,5,2,6.685,FALSE,TRUE,14.9,3.75,2011,2012,15.64,4/17/2012,163,2.991772625,0.747943156,1.495886313,2012,0,4.45805825,5.890184
9/27/2012,W,440,W440,540929,4187052,3.3,4.5,0.95,0,0.48,14.9,7.1,sand,mud,0,0,0,NA,NA,NA,NA,NA,Circled TW std length when visible microsporidia seen. Only inspected gobies measured for lengths. Measured 1st 20 gobies for std. length. Measured 1st 10 fish for total length.,2012,9,Fall,2012_Fall_W440,9/27/2012,14.9,14.9,18730,18754,NA,NA,5.3,5.55,62.5,58.6,NA,NA,0,2,0,1,7.152,FALSE,TRUE,14.9,5.3,2011,2012,15.64,4/17/2012,163,0.279642058,0,0,2012,0,4.45805825,5.890184
9/28/2012,E,51,E51,541616,4187283,3.3,6.3,0.3,0,0.15,20.8,3.1,muck,NA,0,0,0,NA,NA,NA,NA,NA,No invertabrates in muck (organic). Photo 6838-6840,2012,9,Fall,2012_Fall_E51,9/28/2012,14.3,NA,18006,NA,NA,NA,5.07,NA,52.2,NA,NA,NA,0,0,0,0,3.12,FALSE,TRUE,14.3,5.07,2011,2012,15.64,4/17/2012,164,0,0,0,2012,0,4.45805825,5.890184
9/28/2012,E,86,E86,541643,4187305,3.3,6.3,0.25,0,0.13,20.8,2.6,muck,NA,0,0,0,NA,NA,NA,NA,NA,No invertabrates . Photo 6841,2012,9,Fall,2012_Fall_E86,9/28/2012,14.6,NA,28377,NA,NA,NA,4.02,NA,44,NA,NA,NA,0,0,0,0,2.704,FALSE,TRUE,14.6,4.02,2011,2012,15.64,4/17/2012,164,0,0,0,2012,0,4.45805825,5.890184
9/28/2012,E,178,E178,541695,4187260,3.3,5.2,0.33,0,0.17,17.2,2.9,gravel,muck,3,0,0,NA,NA,NA,NA,NA,Lots of invertabrates (dragonfly larvae) photo 6842,2012,9,Fall,2012_Fall_E178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,3,3,1,2.924,FALSE,NA,NA,NA,2011,2012,15.64,4/17/2012,164,1.025991792,1.025991792,3.41997264,2012,0,4.45805825,5.890184
9/28/2012,E,296,E296,541687,4187172,3.3,6,0.35,0,0.18,19.8,3.56,muck,NA,1,0,0,NA,NA,NA,NA,NA,Net rolled. Lots of invertabrates! Blood worms. Photo 6843,2012,9,Fall,2012_Fall_E296,9/28/2012,14.7,NA,18111,NA,NA,NA,4.94,NA,51.7,NA,NA,NA,10,20,0,2,3.564,FALSE,TRUE,14.7,4.94,2011,2012,15.64,4/17/2012,164,5.611672278,0,2.805836139,2012,0,4.45805825,5.890184
9/28/2012,E,349,E349,541637,4187168,3.3,5.1,0.55,0,0.28,16.8,4.71,muck,NA,3,0,0,NA,NA,NA,NA,NA,Lots of female gobies. Photo 6844,2012,9,Fall,2012_Fall_E349,9/28/2012,14.7,NA,18550,NA,NA,NA,6.6,NA,69,NA,NA,NA,10,20,8,3,4.704,FALSE,TRUE,14.7,6.6,2011,2012,15.64,4/17/2012,164,4.25170068,1.700680272,2.12585034,2012,0,4.45805825,5.890184
9/25/2013,W,52,W52,540815,4187201,3,3,0.95,0.2,0.58,9,5.2,mud,gravel,4,0,0,NA,NA,NA,NA,NA,Photo #6 Amphipods & Isopods present,2013,9,Fall,2013_Fall_W52,9/25/2013,17,16.2,20350,20000,NA,NA,7.18,4.35,80.4,42,NA,NA,73,3,0,0,5.22,FALSE,TRUE,16.6,4.35,2012,2013,16.61,12/26/2013,-92,0.574712644,0,13.98467433,2013,0,4.970750917,7.205449
9/25/2013,W,59,W59,540806,4187204,2.5,3.2,0.8,0.1,0.45,8,3.6,mud,gravel,4,0,0,NA,NA,NA,NA,NA,Photo #5 Seine Rolled at bottom when pulling up to beach. Did not resample,2013,9,Fall,2013_Fall_W59,9/25/2013,16.6,15.8,20200,20100,NA,NA,6.6,5.35,74,55,NA,NA,14,2,0,0,3.6,TRUE,TRUE,16.2,5.35,2012,2013,16.61,12/26/2013,-92,0.555555556,0,3.888888889,2013,0,4.970750917,7.205449
9/25/2013,W,208,W208,540825,4187168,3.05,3.3,0.55,0.05,0.3,10.1,3,sand,mud,4,0,0,NA,NA,NA,NA,NA,Photo #4 Amphipods & Isopods present,2013,9,Fall,2013_Fall_W208,9/25/2013,17.6,15.1,20900,20300,NA,NA,9.88,4.38,111,44,NA,NA,37,26,0,2,3.03,FALSE,TRUE,16.35,4.38,2012,2013,16.61,12/26/2013,-92,8.580858086,0,12.21122112,2013,0,4.970750917,7.205449
9/25/2013,W,277,W277,540852,4187113,2.5,2.6,0.4,0.05,0.23,6.5,1.5,sand,NA,4,0,0,NA,potamogeton,NA,NA,NA,"1st try net rolled at bottom, resampled same location. 2 photos taken (002-003)",2013,9,Fall,2013_Fall_W277,9/25/2013,16.9,15.8,20500,20000,NA,NA,10.06,8.5,109,91,NA,NA,28,3,0,1,1.495,FALSE,TRUE,16.35,8.5,2012,2013,16.61,12/26/2013,-92,2.006688963,0,18.72909699,2013,0,4.970750917,7.205449
9/25/2013,W,408,W408,540952,4187038,3,3,0.4,0.05,0.23,9,2,sand,NA,4,0,0,NA,potamogeton,NA,NA,NA,-,2013,9,Fall,2013_Fall_W408,9/25/2013,16.6,15.5,20000,19800,NA,NA,9.4,5.7,100.3,62,NA,NA,29,14,0,0,2.07,FALSE,TRUE,16.05,5.7,2012,2013,16.61,12/26/2013,-92,6.763285024,0,14.00966184,2013,0,4.970750917,7.205449
9/26/2013,NW,16,NW16,541160,4187228,3.25,2.9,0.37,0.05,0.21,9.4,2,mud,NA,4,0,0,NA,NA,NA,NA,NA,"Photo 11 Amphipods & Isopods present. A lot of old trash (e.g. bottles, tires). Net rolled on bottom.",2013,9,Fall,2013_Fall_NW16,9/26/2013,NA,22.2,NA,20000,NA,NA,NA,16.5,NA,190,NA,NA,5,7,0,0,1.974,FALSE,TRUE,22.2,16.5,2012,2013,16.61,12/26/2013,-91,3.546099291,0,2.532928065,2013,0,4.970750917,7.205449
9/26/2013,NW,71,NW71,541115,4187203,2.6,3.7,0.2,0,0.1,9.6,1,mud,gravel,3,0,0,NA,NA,NA,NA,NA,Amphipods present,2013,9,Fall,2013_Fall_NW71,9/26/2013,22.5,NA,18850,NA,NA,NA,11.67,NA,144,NA,NA,NA,8,26,0,1,0.96,FALSE,TRUE,22.5,11.67,2012,2013,16.61,12/26/2013,-91,27.08333333,0,8.333333333,2013,0,4.970750917,7.205449
9/26/2013,NW,91,NW91,541097,4187193,3,3.8,0.35,0,0.18,11.4,2,muck,gravel,3,0,0,NA,NA,NA,NA,NA,Photo #10 Amphipods present. SAV also less dense than other sites,2013,9,Fall,2013_Fall_NW91,9/26/2013,NA,20.4,NA,20000,NA,NA,NA,11.76,NA,141,NA,NA,21,82,0,0,2.052,FALSE,TRUE,20.4,11.76,2012,2013,16.61,12/26/2013,-91,39.96101365,0,10.23391813,2013,0,4.970750917,7.205449
9/26/2013,NW,150,NW150,541053,4187184,2.75,3.5,0.55,0.25,0.4,9.6,3.9,muck,gravel,4,0,0,NA,NA,NA,NA,NA,Photo #9 Amphipods & isopods present.,2013,9,Fall,2013_Fall_NW150,9/26/2013,21.2,20.1,20700,20700,NA,NA,16.55,14.9,197,175,NA,NA,74,10,0,0,3.84,FALSE,TRUE,20.65,14.9,2012,2013,16.61,12/26/2013,-91,2.604166667,0,19.27083333,2013,0,4.970750917,7.205449
9/26/2013,NW,323,NW323,540898,4187187,3,3.8,0.25,0,0.13,11.4,1.4,sand,mud,4,0,0,NA,potamogeton,NA,NA,NA,Photo #8 Amphipods & isopods present,2013,9,Fall,2013_Fall_NW323,9/26/2013,NA,22.1,NA,20415,NA,NA,NA,16.8,NA,200,NA,NA,13,18,0,0,1.482,FALSE,TRUE,22.1,16.8,2012,2013,16.61,12/26/2013,-91,12.14574899,0,8.771929825,2013,0,4.970750917,7.205449
9/27/2013,E,71,E71,541635,4187292,NA,NA,NA,NA,NA,NA,NA,muck,NA,0,0,0,NA,NA,NA,NA,NA,Caught w/dipnet after seining. Do not include.,2013,9,Fall,2013_Fall_E71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,2012,2013,16.61,12/26/2013,-90,NA,NA,NA,2013,0,4.970750917,7.205449
10/24/2013,E,25,E25,541597,4187267,3,7,0.2,0.1,0.15,21,3.2,muck,NA,0,0,0,NA,NA,NA,NA,NA,No inverts. IMG_0383.jpg,2013,10,Fall,2013_Fall_E25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,3.15,FALSE,NA,NA,NA,2012,2013,16.61,12/26/2013,-63,0,0,0,2013,0,4.970750917,7.205449
10/24/2013,E,97,E97,541657,4187304,3,7,0.2,0,0.1,21,2.1,muck,NA,0,0,0,NA,NA,NA,NA,NA,No amphipods or isopods. Bloodworm. No cover or shadow. Shoreline retreat due to dry conditions away from sedges. Photo ING_0378.jpg showing general shoreline conditions. #IMG-0379 & 0380 muck (organic) & bloodworms. _0381 to _0382,2013,10,Fall,2013_Fall_E97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,2.1,TRUE,NA,NA,NA,2012,2013,16.61,12/26/2013,-63,0,0,0,2013,0,4.970750917,7.205449
10/24/2013,E,248,E248,541722,4187199,3,5,0.15,0.1,0.13,15,2,muck,NA,0,0,0,NA,NA,NA,NA,NA,"Bloodworms in muck (organic). Sieved muck (organic). Chainline dug into muck (organic). Consider bringing 2nd seine w/o chainline for future sampling in ""muck (organic)y"" habitats. Anoxic smell.",2013,10,Fall,2013_Fall_E248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,28,0,0,1.95,FALSE,NA,NA,NA,2012,2013,16.61,12/26/2013,-63,14.35897436,0,0,2013,0,4.970750917,7.205449
10/1/2014,NW,314,NW314,540915,4187189,3,3.75,0.55,0.2,0.38,11.3,4.2,sand,muck,0,3,1,NA,NA,NA,NA,NA,"Photos: 116-1699, 116-1700, chain rode up onto vegetation",2014,10,Fall,2014_Fall_NW314,10/1/2014,21,20.8,9947,9915,NA,NA,12.3,12.2,143,140,NA,NA,72,38,0,0,4.294,FALSE,TRUE,20.9,12.2,2013,2014,12.54,NA,NA,8.849557522,0,16.76758267,NA,0,4.983961167,6.506191
10/1/2014,NW,323,NW323,540905,4187189,3,3.1,0.5,0.25,0.38,9.3,3.5,sand,muck,0,1,1,NA,NA,NA,NA,NA,"Photos: 116-1697, 116-1698, filamentous green algae",2014,10,Fall,2014_Fall_NW323,10/1/2014,21.1,21.1,9955,9913,NA,NA,10.9,9.4,127,109,NA,NA,554,130,0,6,3.534,FALSE,TRUE,21.1,9.4,2013,2014,12.54,NA,NA,36.78551217,0,156.7628749,NA,0,4.983961167,6.506191
10/1/2014,NW,334,W334,540896,4187193,3,3,0.5,0.3,0.4,9,3.6,muck,sand,0,1,1,NA,NA,NA,NA,NA,"Photos: 116-1695, 116-1696, bloodworms present, sieved net",2014,10,Fall,2014_Fall_W334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.6,TRUE,NA,NA,NA,2013,2014,12.54,NA,NA,NA,NA,NA,NA,0,4.983961167,6.506191
10/1/2014,W,29,W029,540834,4187205,3,4.6,0.9,0.3,0.6,13.8,8.3,sand,muck,1,2,1,NA,NA,NA,NA,NA,"Photos: 116-1691, 116-1692, sieved net, filamentous green alage",2014,10,Fall,2014_Fall_W029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.28,FALSE,NA,NA,NA,2013,2014,12.54,NA,NA,NA,NA,NA,NA,0,4.983961167,6.506191
10/1/2014,W,78,W078,540792,4187217,3,2.5,0.9,0.1,0.5,7.5,3.8,sand,muck,0,1,3,NA,NA,NA,NA,NA,"Photos: 116-1693, 116-1694, sieved net",2014,10,Fall,2014_Fall_W078,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.75,FALSE,NA,NA,NA,2013,2014,12.54,NA,NA,NA,NA,NA,NA,0,4.983961167,6.506191
10/1/2014,W,312,W312,540756,4187201,3,3.9,0.8,0,0.4,11.7,4.7,sand,mud,1,1,1,NA,NA,NA,NA,NA,"Photos: 116-1689. 116-1690, bloodworms present, sieved net",2014,10,Fall,2014_Fall_W312,10/1/2014,18.4,18.4,7716,9898,NA,NA,10.4,10.1,114,111,NA,NA,116,139,0,5,4.68,FALSE,TRUE,18.4,10.1,2013,2014,12.54,NA,NA,29.7008547,0,24.78632479,NA,0,4.983961167,6.506191
10/1/2014,W,589,W589,540947,4187028,3,5.3,0.75,0,0.38,15.9,6,sand,NA,0,0,1,NA,NA,NA,NA,NA,"Photos: 116-1687, 116-1688, bloodworms present",2014,10,Fall,2014_Fall_W589,10/1/2014,18.7,18.6,7708,9891,NA,NA,9.9,9.4,108,104,NA,NA,47,28,0,4,6.042,FALSE,TRUE,18.65,9.4,2013,2014,12.54,NA,NA,4.634227077,0,7.778881165,NA,0,4.983961167,6.506191
10/1/2014,W,710,W710,541017,4186969,3.3,2.8,0.9,0.2,0.55,9.2,5.1,sand,mud,1,1,1,NA,NA,NA,NA,NA,"Photos: 116-1683, 116-1684",2014,10,Fall,2014_Fall_W710,10/1/2014,8.1,8.1,8765,9898,NA,NA,8.2,7.6,90,83,NA,NA,378,198,0,1,5.06,FALSE,TRUE,8.1,7.6,2013,2014,12.54,NA,NA,39.13043478,0,74.70355731,NA,0,4.983961167,6.506191
10/2/2014,E,14,E014,541597,4187260,3,3.7,0.5,0.35,0.43,11.1,4.7,muck,sand,0,1,0,2,NA,NA,NA,NA,Net rode up a bit on emergent vegetation! Changed filamentous cover to 0-presumed phytoplankton,2014,10,Fall,2014_Fall_E014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.773,FALSE,NA,NA,NA,2013,2014,12.54,NA,NA,NA,NA,NA,NA,0,4.983961167,6.506191
